conflict_id,dyad_id,year,location_inc,side_a,side_a_2nd,side_a_id,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,bdbest,bdlow,bdhigh,type_of_conflict,battle_location,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,gwno_battle,region,version
404,855,1994,Pakistan,Government of Pakistan,,142,MQM,354,,2,,38,38,38,3,Pakistan,770,,,,770,770,3,18.1
404,855,1995,Pakistan,Government of Pakistan,,142,MQM,354,,2,,52,52,55,3,Pakistan,770,,,,770,770,3,18.1
404,855,1996,Pakistan,Government of Pakistan,,142,MQM,354,,2,,42,42,42,3,Pakistan,770,,,,770,770,3,18.1
404,857,2007,Pakistan,Government of Pakistan,,142,TTP,356,,2,,585,585,727,3,Pakistan,770,,,,770,770,3,18.1
404,857,2008,Pakistan,Government of Pakistan,,142,TTP,356,,2,,2998,2980,3699,3,Pakistan,770,,,,770,770,3,18.1
404,"857, 11336",2009,Pakistan,Government of Pakistan,,142,"Lashkar-e-Islam, TTP","356, 399",,2,,6303,4767,6714,3,Pakistan,770,,,,770,770,3,18.1
404,"857, 11336",2010,Pakistan,Government of Pakistan,,142,"Lashkar-e-Islam, TTP","356, 399",,2,,5574,5322,6409,3,Pakistan,770,,,,770,770,3,18.1
404,857,2011,Pakistan,Government of Pakistan,,142,TTP,356,,2,,2598,2561,2909,3,"Afghanistan, Pakistan",770,,,,770,"700, 770",3,18.1
404,"857, 11336, 11497",2012,Pakistan,Government of Pakistan,,142,"Lashkar-e-Islam, TTP, TTP - TA","356, 399, 1101",,2,,2673,2673,2742,3,Pakistan,770,,,,770,770,3,18.1
404,"857, 11336",2013,Pakistan,Government of Pakistan,,142,"Lashkar-e-Islam, TTP","356, 399",,2,,1729,1729,1758,3,Pakistan,770,,,,770,770,3,18.1
404,"857, 10961, 11336, 14227",2014,Pakistan,Government of Pakistan,,142,"IMU, Jamaat-ul-Ahrar, Lashkar-e-Islam, TTP","356, 359, 399, 5928",,2,,2947,2944,3015,3,Pakistan,770,,,,770,770,3,18.1
404,857,2015,Pakistan,Government of Pakistan,Government of Afghanistan,142,TTP,356,,2,,1954,1954,1989,4,"Afghanistan, Pakistan",770,700,,,770,"700, 770",3,18.1
405,858,1996,"Cameroon, Nigeria",Government of Cameroon,,83,Government of Nigeria,84,,1,Bakassi,56,56,57,2,Cameroon,471,,475,,"471, 475",471,4,18.1
406,859,1995,Niger,Government of Niger,,75,FDR,543,,1,Eastern Niger,34,34,34,3,Niger,436,,,,436,436,4,18.1
407,860,1997,Comoros,Government of Comoros,,107,MPA/Republic of Anjouan,544,,1,Anjouan,56,56,78,3,Comoros,581,,,,581,581,4,18.1
408,864,2016,Congo,Government of Congo,,88,Ntsiloulous,548,,2,,51,51,51,3,Congo,484,,,,484,484,4,18.1
408,861,1993,Congo,Government of Congo,,88,Ninjas,546,,2,,53,53,53,3,Congo,484,,,,484,484,4,18.1
408,"862, 863",1997,Congo,Government of Congo,", Government of Angola, Government of Chad",88,"Cobras, Cocoyes","545, 547",", Government of Angola, Government of Chad",2,,10033,10033,20033,4,"Congo, Congo, DR Congo (Zaire)",484,", 540, 483",,", 540, 483",484,"484, 484, 490",4,18.1
408,"861, 863, 864",1998,Congo,Government of Congo,"Government of Angola, Government of Chad",88,"Cocoyes, Ninjas, Ntsiloulous","546, 547, 548",,2,,3272,3272,3476,4,Congo,484,"540, 483",,,484,484,4,18.1
408,"861, 863, 864",1999,Congo,Government of Congo,"Government of Angola, Government of Chad",88,"Cocoyes, Ninjas, Ntsiloulous","546, 547, 548",,2,,651,651,1541,4,Congo,484,"540, 483",,,484,484,4,18.1
408,864,2002,Congo,Government of Congo,Government of Angola,88,Ntsiloulous,548,,2,,167,167,171,4,Congo,484,540,,,484,484,4,18.1
409,865,2000,"Eritrea, Ethiopia",Government of Eritrea,,98,Government of Ethiopia,97,,1,Common border,50000,50000,50000,2,"Eritrea, Ethiopia",531,,530,,"530, 531","531, 530",4,18.1
409,865,2016,"Eritrea, Ethiopia",Government of Eritrea,,98,Government of Ethiopia,97,,1,Common border,25,25,200,2,Eritrea,531,,530,,"530, 531",531,4,18.1
409,865,1998,"Eritrea, Ethiopia",Government of Eritrea,,98,Government of Ethiopia,97,,1,Common border,1000,218,1980,2,"Eritrea, Ethiopia",531,,530,,"530, 531","531, 530",4,18.1
409,865,1999,"Eritrea, Ethiopia",Government of Eritrea,,98,Government of Ethiopia,97,,1,Common border,47192,47192,47192,2,"Eritrea, Ethiopia",531,,530,,"530, 531","531, 530",4,18.1
410,866,1998,Guinea-Bissau,Government of Guinea-Bissau,"Government of Guinea, Government of Senegal",70,"Military Junta for the Consolidation of Democracy, Peace and Justice",549,,2,,505,501,702,4,Guinea-Bissau,404,"438, 433",,,404,404,4,18.1
410,866,1999,Guinea-Bissau,Government of Guinea-Bissau,"Government of Guinea, Government of Senegal",70,"Military Junta for the Consolidation of Democracy, Peace and Justice",549,,2,,199,154,225,4,Guinea-Bissau,404,"438, 433",,,404,404,4,18.1
411,867,1998,Lesotho,Government of Lesotho,"Government of Botswana, Government of South Africa",104,Military faction (Lesotho),550,,2,,68,35,69,4,Lesotho,570,"571, 560",,,570,570,4,18.1
412,868,1998,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),,49,UCK,357,,1,Kosovo,1235,379,2016,3,Serbia (Yugoslavia),345,,,,345,345,1,18.1
412,868,1999,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),,49,UCK,357,"Government of Belgium, Government of Canada, Government of Czech Republic, Government of Denmark, Government of France, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Italy, Government of Luxembourg, Government of Netherlands, Government of Norway, Government of Poland, Government of Portugal, Government of Spain, Government of Turkey, Government of United Kingdom, Government of United States of America",1,Kosovo,1404,1349,3074,4,"Albania, Serbia (Yugoslavia)",345,,,"211, 20, 316, 390, 220, 260, 350, 310, 395, 325, 212, 210, 385, 290, 235, 230, 640, 200, 2",345,"339, 345",1,18.1
413,869,1989,Ethiopia,Government of Ethiopia,,97,OLF,551,,1,Oromiya,25,25,150,3,Ethiopia,530,,,,530,530,4,18.1
413,869,1990,Ethiopia,Government of Ethiopia,,97,OLF,551,,1,Oromiya,80,80,3036,3,Ethiopia,530,,,,530,530,4,18.1
413,869,1991,Ethiopia,Government of Ethiopia,,97,OLF,551,,1,Oromiya,700,700,1330,3,Ethiopia,530,,,,530,530,4,18.1
413,869,1992,Ethiopia,Government of Ethiopia,,97,OLF,551,,1,Oromiya,165,165,275,3,Ethiopia,530,,,,530,530,4,18.1
413,869,1994,Ethiopia,Government of Ethiopia,,97,OLF,551,,1,Oromiya,25,25,42,3,Ethiopia,530,,,,530,530,4,18.1
413,869,1995,Ethiopia,Government of Ethiopia,,97,OLF,551,,1,Oromiya,25,25,402,3,Ethiopia,530,,,,530,530,4,18.1
413,869,1998,Ethiopia,Government of Ethiopia,,97,OLF,551,,1,Oromiya,25,25,25,3,Ethiopia,530,,,,530,530,4,18.1
413,869,1999,Ethiopia,Government of Ethiopia,,97,OLF,551,,1,Oromiya,683,372,2914,3,"Ethiopia, Kenya",530,,,,530,"530, 501",4,18.1
413,869,2000,Ethiopia,Government of Ethiopia,,97,OLF,551,,1,Oromiya,25,25,608,3,Ethiopia,530,,,,530,530,4,18.1
413,869,2001,Ethiopia,Government of Ethiopia,,97,OLF,551,,1,Oromiya,25,25,876,3,"Ethiopia, Kenya",530,,,,530,"530, 501",4,18.1
413,869,2002,Ethiopia,Government of Ethiopia,,97,OLF,551,,1,Oromiya,25,25,1434,3,Ethiopia,530,,,,530,530,4,18.1
413,869,2003,Ethiopia,Government of Ethiopia,,97,OLF,551,,1,Oromiya,25,25,76,3,Ethiopia,530,,,,530,530,4,18.1
413,869,2004,Ethiopia,Government of Ethiopia,,97,OLF,551,,1,Oromiya,25,25,167,3,Ethiopia,530,,,,530,530,4,18.1
413,869,2005,Ethiopia,Government of Ethiopia,,97,OLF,551,,1,Oromiya,25,25,75,3,Ethiopia,530,,,,530,530,4,18.1
413,869,2006,Ethiopia,Government of Ethiopia,,97,OLF,551,,1,Oromiya,25,25,202,3,Ethiopia,530,,,,530,530,4,18.1
413,869,2007,Ethiopia,Government of Ethiopia,,97,OLF,551,,1,Oromiya,25,25,361,3,Ethiopia,530,,,,530,530,4,18.1
413,869,2008,Ethiopia,Government of Ethiopia,,97,OLF,551,,1,Oromiya,25,25,175,3,Ethiopia,530,,,,530,530,4,18.1
413,869,2009,Ethiopia,Government of Ethiopia,,97,OLF,551,,1,Oromiya,42,42,97,3,Ethiopia,530,,,,530,530,4,18.1
413,869,2010,Ethiopia,Government of Ethiopia,,97,OLF,551,,1,Oromiya,25,25,128,3,Ethiopia,530,,,,530,530,4,18.1
413,869,2011,Ethiopia,Government of Ethiopia,,97,OLF,551,,1,Oromiya,25,25,174,3,Ethiopia,530,,,,530,530,4,18.1
413,869,2012,Ethiopia,Government of Ethiopia,,97,OLF,551,,1,Oromiya,25,25,162,3,Ethiopia,530,,,,530,530,4,18.1
413,869,2013,Ethiopia,Government of Ethiopia,,97,OLF,551,,1,Oromiya,25,25,93,3,Ethiopia,530,,,,530,530,4,18.1
413,869,2015,Ethiopia,Government of Ethiopia,,97,OLF,551,,1,Oromiya,25,25,110,3,"Ethiopia, Kenya",530,,,,530,"530, 501",4,18.1
413,869,2016,Ethiopia,Government of Ethiopia,,97,OLF,551,,1,Oromiya,25,25,292,3,Ethiopia,530,,,,530,530,4,18.1
414,870,1999,Russia (Soviet Union),Government of Russia (Soviet Union),,57,Wahhabi movement of the Buinaksk district,358,,1,Dagestan,85,85,125,3,Russia (Soviet Union),365,,,,365,365,1,18.1
415,871,2000,Uzbekistan,Government of Uzbekistan,Government of Kyrgyzstan,133,IMU,359,,2,,471,410,482,4,"Kyrgyzstan, Uzbekistan",704,703,,,704,"703, 704",3,18.1
415,872,2004,Uzbekistan,Government of Uzbekistan,,133,JIG,360,,2,,37,19,50,3,Uzbekistan,704,,,,704,704,3,18.1
415,871,1999,Uzbekistan,Government of Uzbekistan,,133,IMU,359,,2,,67,64,76,3,"Kyrgyzstan, Tajikistan, Uzbekistan",704,,,,704,"703, 702, 704",3,18.1
416,873,2001,Central African Republic,Government of Central African Republic,Government of Libya,86,Military faction (forces of Andr? Kolingba),552,,2,,234,234,334,4,Central African Republic,482,620,,,482,482,4,18.1
416,874,2002,Central African Republic,Government of Central African Republic,,86,Forces of Francois Bozize,553,,2,,131,129,184,3,Central African Republic,482,,,,482,482,4,18.1
416,875,2006,Central African Republic,Government of Central African Republic,Government of France,86,UFDR,554,,2,,46,44,168,4,Central African Republic,482,220,,,482,482,4,18.1
416,876,2009,Central African Republic,Government of Central African Republic,,86,CPJP,1053,,2,,26,26,69,3,Central African Republic,482,,,,482,482,4,18.1
416,876,2010,Central African Republic,Government of Central African Republic,,86,CPJP,1053,,2,,26,26,106,3,Central African Republic,482,,,,482,482,4,18.1
416,876,2011,Central African Republic,Government of Central African Republic,,86,CPJP,1053,,2,,44,44,79,3,Central African Republic,482,,,,482,482,4,18.1
416,12088,2012,Central African Republic,Government of Central African Republic,Government of Chad,86,Seleka,1159,,2,,45,45,45,4,Central African Republic,482,483,,,482,482,4,18.1
416,"12088, 12380",2013,Central African Republic,Government of Central African Republic,", Government of South Africa",86,"Seleka, anti-Balaka","1159, 4201",,2,,325,301,508,4,Central African Republic,482,", 560",,,482,482,4,18.1
417,877,2001,"Macedonia, FYR","Government of Macedonia, FYR",,47,UCK,361,,2,,72,72,233,3,"Macedonia, FYR, Serbia (Yugoslavia)",343,,,,343,"343, 345",1,18.1
418,878,2016,United States of America,Government of United States of America,"Government of Afghanistan, Government of Pakistan",3,al-Qaida,769,,2,,117,117,146,4,"Afghanistan, Pakistan",2,"700, 770",,,2,"700, 770",5,18.1
418,878,2017,United States of America,Government of United States of America,"Government of Afghanistan, Government of Pakistan",3,al-Qaida,769,,2,,111,110,194,4,"Afghanistan, Pakistan, Syria",2,"700, 770",,,2,"700, 770, 652",5,18.1
418,878,2001,United States of America,Government of United States of America,"Government of Australia, Government of Canada, Government of France, Government of Germany, Government of Italy, Government of Poland, Government of Turkey, Government of United Kingdom",3,al-Qaida,769,,2,,1583,1538,2032,4,"Afghanistan, Pakistan, United States of America",2,"900, 20, 220, 260, 325, 290, 640, 200",,,2,"700, 770, 2",5,18.1
418,878,2002,United States of America,Government of United States of America,"Government of Afghanistan, Government of Australia, Government of Canada, Government of Denmark, Government of France, Government of Germany, Government of Greece, Government of Italy, Government of Japan, Government of Jordan, Government of Lithuania, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Rumania, Government of Spain, Government of Turkey, Government of United Kingdom",3,al-Qaida,769,,2,,878,864,1298,4,"Afghanistan, Pakistan",2,"700, 900, 20, 390, 220, 260, 350, 325, 740, 663, 368, 210, 920, 385, 770, 290, 360, 230, 640, 200",,,2,"700, 770",5,18.1
418,878,2003,United States of America,Government of United States of America,"Government of Afghanistan, Government of Canada, Government of Denmark, Government of France, Government of Italy, Government of Lithuania, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Rumania, Government of Slovakia, Government of Spain, Government of United Kingdom",3,al-Qaida,769,,2,,54,54,80,4,"Afghanistan, Pakistan",2,"700, 20, 390, 220, 325, 368, 210, 920, 385, 770, 290, 360, 317, 230, 200",,,2,"700, 770",5,18.1
418,878,2004,United States of America,Government of United States of America,"Government of Afghanistan, Government of Belgium, Government of Canada, Government of Czech Republic, Government of France, Government of Germany, Government of Italy, Government of Pakistan, Government of Poland, Government of Portugal, Government of Rumania, Government of Saudi Arabia, Government of Slovakia, Government of Spain, Government of United Kingdom",3,al-Qaida,769,,2,,378,378,952,4,"Afghanistan, Pakistan, Saudi Arabia",2,"700, 211, 20, 316, 220, 260, 325, 770, 290, 235, 360, 670, 317, 230, 200",,,2,"700, 770, 670",5,18.1
418,878,2005,United States of America,Government of United States of America,"Government of Belgium, Government of Canada, Government of Croatia, Government of Denmark, Government of Estonia, Government of France, Government of Italy, Government of Kuwait, Government of Netherlands, Government of Norway, Government of Pakistan, Government of Poland, Government of Rumania, Government of Saudi Arabia, Government of Slovakia, Government of Spain, Government of United Kingdom",3,al-Qaida,769,,2,,108,107,289,4,"Afghanistan, Pakistan, Saudi Arabia",2,"211, 20, 344, 390, 366, 220, 325, 690, 210, 385, 770, 290, 360, 670, 317, 230, 200",,,2,"700, 770, 670",5,18.1
418,878,2006,United States of America,Government of United States of America,"Government of Afghanistan, Government of Pakistan, Government of Saudi Arabia, Government of United Kingdom",3,al-Qaida,769,,2,,246,246,382,4,"Afghanistan, Pakistan, Saudi Arabia",2,"700, 770, 670, 200",,,2,"700, 770, 670",5,18.1
418,878,2007,United States of America,Government of United States of America,"Government of Afghanistan, Government of Pakistan, Government of Saudi Arabia, Government of United Kingdom",3,al-Qaida,769,,2,,174,149,225,4,"Afghanistan, Pakistan, Saudi Arabia, Somalia",2,"700, 770, 670, 200",,,2,"700, 770, 670, 520",5,18.1
418,878,2008,United States of America,Government of United States of America,"Government of Afghanistan, Government of Czech Republic, Government of Pakistan, Government of Rumania",3,al-Qaida,769,,2,,290,285,377,4,"Afghanistan, Pakistan, Somalia, Yemen (North Yemen)",2,"700, 316, 770, 360",,,2,"700, 770, 520, 678",5,18.1
418,878,2009,United States of America,Government of United States of America,"Government of Afghanistan, Government of Canada, Government of Czech Republic, Government of France, Government of Jordan, Government of Netherlands, Government of Pakistan, Government of Rumania",3,al-Qaida,769,,2,,450,416,688,4,"Afghanistan, Pakistan, Somalia",2,"700, 20, 316, 220, 663, 210, 770, 360",,,2,"700, 770, 520",5,18.1
418,878,2010,United States of America,Government of United States of America,"Government of Afghanistan, Government of Canada, Government of France, Government of Jordan, Government of Netherlands, Government of Pakistan, Government of Rumania",3,al-Qaida,769,,2,,313,286,891,4,"Afghanistan, Pakistan",2,"700, 20, 220, 663, 210, 770, 360",,,2,"700, 770",5,18.1
418,878,2011,United States of America,Government of United States of America,"Government of Afghanistan, Government of France, Government of Jordan, Government of Pakistan",3,al-Qaida,769,,2,,203,203,317,4,"Afghanistan, Pakistan, Somalia",2,"700, 220, 663, 770",,,2,"700, 770, 520",5,18.1
418,878,2012,United States of America,Government of United States of America,"Government of Afghanistan, Government of France, Government of Jordan, Government of Pakistan",3,al-Qaida,769,,2,,225,223,313,4,"Afghanistan, Pakistan, Somalia",2,"700, 220, 663, 770",,,2,"700, 770, 520",5,18.1
418,878,2013,United States of America,Government of United States of America,"Government of Afghanistan, Government of Jordan, Government of Pakistan",3,al-Qaida,769,,2,,38,35,39,4,"Afghanistan, Pakistan, Somalia",2,"700, 663, 770",,,2,"700, 770, 520",5,18.1
418,878,2014,United States of America,Government of United States of America,"Government of Afghanistan, Government of Pakistan",3,al-Qaida,769,,2,,103,103,108,4,"Afghanistan, Pakistan, Syria",2,"700, 770",,,2,"700, 770, 652",5,18.1
418,878,2015,United States of America,Government of United States of America,"Government of Afghanistan, Government of Pakistan",3,al-Qaida,769,,2,,65,65,76,4,"Afghanistan, Pakistan, Syria",2,"700, 770",,,2,"700, 770, 652",5,18.1
419,"879, 880",2002,Ivory Coast,Government of Ivory Coast,,76,"MPCI, MPIGO","556, 557",,2,,624,565,661,3,Ivory Coast,437,,,,437,437,4,18.1
419,"880, 881",2003,Ivory Coast,Government of Ivory Coast,,76,"MJP, MPIGO","555, 557",,2,,139,139,519,3,Ivory Coast,437,,,,437,437,4,18.1
419,882,2004,Ivory Coast,Government of Ivory Coast,,76,FRCI,558,,2,,47,47,48,3,Ivory Coast,437,,,,437,437,4,18.1
419,10842,2011,Ivory Coast,Government of Ivory Coast,,76,FDSI-CI,1125,,2,,35,33,35,3,Ivory Coast,437,,,,437,437,4,18.1
420,883,2003,"Australia, Iraq, United Kingdom, United States of America","Government of Australia, Government of United Kingdom, Government of United States of America",,3822,Government of Iraq,116,,2,,7927,7927,13814,2,Iraq,"900, 200, 2",,645,,"2, 200, 645, 900",645,2,18.1
421,884,1989,India,Government of India,,141,ABSU,362,,1,Bodoland,72,72,80,3,India,750,,,,750,750,3,18.1
421,884,1990,India,Government of India,,141,ABSU,362,,1,Bodoland,25,25,25,3,India,750,,,,750,750,3,18.1
421,885,1994,India,Government of India,,141,NDFB,363,,1,Bodoland,36,36,36,3,India,750,,,,750,750,3,18.1
421,885,1996,India,Government of India,,141,NDFB,363,,1,Bodoland,25,25,27,3,India,750,,,,750,750,3,18.1
421,885,1997,India,Government of India,,141,NDFB,363,,1,Bodoland,34,34,34,3,"Bhutan, India",750,,,,750,"760, 750",3,18.1
421,885,1998,India,Government of India,,141,NDFB,363,,1,Bodoland,31,31,31,3,India,750,,,,750,750,3,18.1
421,885,1999,India,Government of India,,141,NDFB,363,,1,Bodoland,33,33,33,3,India,750,,,,750,750,3,18.1
421,885,2001,India,Government of India,,141,NDFB,363,,1,Bodoland,77,77,77,3,India,750,,,,750,750,3,18.1
421,885,2002,India,Government of India,,141,NDFB,363,,1,Bodoland,44,44,44,3,India,750,,,,750,750,3,18.1
421,885,2003,India,Government of India,,141,NDFB,363,,1,Bodoland,109,109,122,3,India,750,,,,750,750,3,18.1
421,885,2004,India,Government of India,,141,NDFB,363,,1,Bodoland,27,27,27,3,India,750,,,,750,750,3,18.1
421,886,2009,India,Government of India,,141,NDFB - RD,1066,,1,Bodoland,73,69,78,3,India,750,,,,750,750,3,18.1
421,886,2010,India,Government of India,,141,NDFB - RD,1066,,1,Bodoland,57,57,86,3,India,750,,,,750,750,3,18.1
421,14102,2013,India,Government of India,,141,NDFB-S,5826,,1,Bodoland,28,26,28,3,India,750,,,,750,750,3,18.1
421,14102,2014,India,Government of India,,141,NDFB-S,5826,,1,Bodoland,39,33,58,3,India,750,,,,750,750,3,18.1
422,887,1997,Myanmar (Burma),Government of Myanmar (Burma),,144,UWSA,364,,1,Wa,130,130,130,3,Myanmar (Burma),775,,,,775,775,3,18.1
423,888,2016,Thailand,Government of Thailand,,147,Patani insurgents,365,,1,Patani,50,49,50,3,Thailand,800,,,,800,800,3,18.1
423,888,2017,Thailand,Government of Thailand,,147,Patani insurgents,365,,1,Patani,43,43,43,3,Thailand,800,,,,800,800,3,18.1
423,888,2003,Thailand,Government of Thailand,,147,Patani insurgents,365,,1,Patani,26,26,27,3,Thailand,800,,,,800,800,3,18.1
423,888,2004,Thailand,Government of Thailand,,147,Patani insurgents,365,,1,Patani,164,162,170,3,Thailand,800,,,,800,800,3,18.1
423,888,2005,Thailand,Government of Thailand,,147,Patani insurgents,365,,1,Patani,205,202,212,3,Thailand,800,,,,800,800,3,18.1
423,888,2006,Thailand,Government of Thailand,,147,Patani insurgents,365,,1,Patani,212,212,217,3,Thailand,800,,,,800,800,3,18.1
423,888,2007,Thailand,Government of Thailand,,147,Patani insurgents,365,,1,Patani,197,197,206,3,Thailand,800,,,,800,800,3,18.1
423,888,2008,Thailand,Government of Thailand,,147,Patani insurgents,365,,1,Patani,130,130,133,3,Thailand,800,,,,800,800,3,18.1
423,888,2009,Thailand,Government of Thailand,,147,Patani insurgents,365,,1,Patani,138,135,138,3,Thailand,800,,,,800,800,3,18.1
423,888,2010,Thailand,Government of Thailand,,147,Patani insurgents,365,,1,Patani,75,73,78,3,Thailand,800,,,,800,800,3,18.1
423,888,2011,Thailand,Government of Thailand,,147,Patani insurgents,365,,1,Patani,142,142,148,3,Thailand,800,,,,800,800,3,18.1
423,888,2012,Thailand,Government of Thailand,,147,Patani insurgents,365,,1,Patani,131,131,132,3,Thailand,800,,,,800,800,3,18.1
423,888,2013,Thailand,Government of Thailand,,147,Patani insurgents,365,,1,Patani,189,188,192,3,Thailand,800,,,,800,800,3,18.1
423,888,2014,Thailand,Government of Thailand,,147,Patani insurgents,365,,1,Patani,68,61,72,3,Thailand,800,,,,800,800,3,18.1
423,888,2015,Thailand,Government of Thailand,,147,Patani insurgents,365,,1,Patani,53,52,54,3,Thailand,800,,,,800,800,3,18.1
424,889,2004,Nigeria,Government of Nigeria,,84,Ahlul Sunnah Jamaa,559,,1,Northern Nigeria,61,61,68,3,Nigeria,475,,,,475,475,4,18.1
425,890,2004,Nigeria,Government of Nigeria,,84,NDPVF,560,,1,Niger Delta,67,67,137,3,Nigeria,475,,,,475,475,4,18.1
426,891,1990,Israel,Government of Israel,,121,Hezbollah,366,,1,Southern Lebanon,42,42,45,3,Lebanon,666,,,,666,660,2,18.1
426,891,1991,Israel,Government of Israel,,121,Hezbollah,366,,1,Southern Lebanon,28,28,31,3,Lebanon,666,,,,666,660,2,18.1
426,891,1992,Israel,Government of Israel,,121,Hezbollah,366,,1,Southern Lebanon,87,87,120,3,"Argentina, Israel, Lebanon",666,,,,666,"160, 666, 660",2,18.1
426,891,1993,Israel,Government of Israel,,121,Hezbollah,366,,1,Southern Lebanon,124,124,186,3,"Israel, Lebanon",666,,,,666,"666, 660",2,18.1
426,891,1994,Israel,Government of Israel,,121,Hezbollah,366,,1,Southern Lebanon,82,71,120,3,Lebanon,666,,,,666,660,2,18.1
426,891,1995,Israel,Government of Israel,,121,Hezbollah,366,,1,Southern Lebanon,74,71,85,3,"Israel, Lebanon",666,,,,666,"666, 660",2,18.1
426,891,1996,Israel,Government of Israel,,121,Hezbollah,366,,1,Southern Lebanon,95,93,103,3,"Israel, Lebanon",666,,,,666,"666, 660",2,18.1
426,891,1997,Israel,Government of Israel,,121,Hezbollah,366,,1,Southern Lebanon,82,82,90,3,Lebanon,666,,,,666,660,2,18.1
426,891,1998,Israel,Government of Israel,,121,Hezbollah,366,,1,Southern Lebanon,54,54,56,3,Lebanon,666,,,,666,660,2,18.1
426,891,1999,Israel,Government of Israel,,121,Hezbollah,366,,1,Southern Lebanon,41,41,42,3,Lebanon,666,,,,666,660,2,18.1
426,891,2006,Israel,Government of Israel,,121,Hezbollah,366,,1,Southern Lebanon,825,823,1126,3,"Israel, Lebanon",666,,,,666,"666, 660",2,18.1
429,894,2008,DR Congo (Zaire),Government of DR Congo (Zaire),,89,BDK,561,,1,Kongo Kingdom,250,250,293,3,DR Congo (Zaire),490,,,,490,490,4,18.1
429,894,2017,DR Congo (Zaire),Government of DR Congo (Zaire),,89,BDK,561,,1,Kongo Kingdom,90,90,90,3,DR Congo (Zaire),490,,,,490,490,4,18.1
429,894,2007,DR Congo (Zaire),Government of DR Congo (Zaire),,89,BDK,561,,1,Kongo Kingdom,116,116,116,3,DR Congo (Zaire),490,,,,490,490,4,18.1
430,895,1991,Niger,Government of Niger,,75,FLAA,524,,2,,40,40,150,3,Niger,436,,,,436,436,4,18.1
430,895,1992,Niger,Government of Niger,,75,FLAA,524,,2,,29,29,29,3,Niger,436,,,,436,436,4,18.1
430,896,1997,Niger,Government of Niger,,75,UFRA,526,,2,,62,62,62,3,Niger,436,,,,436,436,4,18.1
430,897,2007,Niger,Government of Niger,,75,MNJ,562,,2,,81,81,97,3,Niger,436,,,,436,436,4,18.1
430,897,2008,Niger,Government of Niger,,75,MNJ,562,,2,,47,47,104,3,Niger,436,,,,436,436,4,18.1
432,899,2007,Russia (Soviet Union),Government of Russia (Soviet Union),,57,Forces of the Caucasus Emirate,367,,1,Caucasus Emirate,30,30,56,3,Russia (Soviet Union),365,,,,365,365,1,18.1
432,899,2008,Russia (Soviet Union),Government of Russia (Soviet Union),,57,Forces of the Caucasus Emirate,367,,1,Caucasus Emirate,404,279,453,3,Russia (Soviet Union),365,,,,365,365,1,18.1
432,899,2009,Russia (Soviet Union),Government of Russia (Soviet Union),,57,Forces of the Caucasus Emirate,367,,1,Caucasus Emirate,696,551,779,3,Russia (Soviet Union),365,,,,365,365,1,18.1
432,899,2010,Russia (Soviet Union),Government of Russia (Soviet Union),,57,Forces of the Caucasus Emirate,367,,1,Caucasus Emirate,418,409,634,3,Russia (Soviet Union),365,,,,365,365,1,18.1
432,899,2011,Russia (Soviet Union),Government of Russia (Soviet Union),,57,Forces of the Caucasus Emirate,367,,1,Caucasus Emirate,359,358,518,3,"Russia (Soviet Union), Turkey",365,,,,365,"365, 640",1,18.1
432,899,2012,Russia (Soviet Union),Government of Russia (Soviet Union),,57,Forces of the Caucasus Emirate,367,,1,Caucasus Emirate,516,514,723,3,Russia (Soviet Union),365,,,,365,365,1,18.1
432,899,2013,Russia (Soviet Union),Government of Russia (Soviet Union),,57,Forces of the Caucasus Emirate,367,,1,Caucasus Emirate,321,286,535,3,Russia (Soviet Union),365,,,,365,365,1,18.1
432,899,2014,Russia (Soviet Union),Government of Russia (Soviet Union),,57,Forces of the Caucasus Emirate,367,,1,Caucasus Emirate,167,167,295,3,Russia (Soviet Union),365,,,,365,365,1,18.1
432,899,2015,Russia (Soviet Union),Government of Russia (Soviet Union),,57,Forces of the Caucasus Emirate,367,,1,Caucasus Emirate,30,23,33,3,"Russia (Soviet Union), Syria",365,,,,365,"365, 652",1,18.1
434,901,2008,India,Government of India,,141,PULF,369,,1,Islamic State,25,25,25,3,India,750,,,,750,750,3,18.1
435,902,2008,"Djibouti, Eritrea",Government of Djibouti,,96,Government of Eritrea,98,,1,Common border,35,35,44,2,Djibouti,522,,531,,"522, 531",522,4,18.1
438,905,1997,India,Government of India,,141,KNF,316,,1,Kukiland,63,41,63,3,India,750,,,,750,750,3,18.1
439,906,2009,Myanmar (Burma),Government of Myanmar (Burma),,144,MNDAA,880,,1,Kokang,80,80,270,3,"China, Myanmar (Burma)",775,,,,775,"710, 775",3,18.1
439,906,2017,Myanmar (Burma),Government of Myanmar (Burma),,144,MNDAA,880,,1,Kokang,35,35,49,3,Myanmar (Burma),775,,,,775,775,3,18.1
